"Timestamp","Name","Sensor value"
"08/13/2019 - 16:32","base_altitutde","34.8886"
"08/13/2019 - 16:32","temp","31.44"
"08/13/2019 - 16:32","pressure","1032.02"
"08/13/2019 - 16:32","depth","0.19"
"08/13/2019 - 16:32","base_temp","24.8174"
"08/13/2019 - 16:32","batt","3.52881"
"08/13/2019 - 16:32","height","0.223246"
"08/13/2019 - 16:32","base_humid","77.8558"
"08/13/2019 - 16:34","base_pressure","1009.08"
"08/13/2019 - 16:34","base_altitutde","34.8886"
"08/13/2019 - 16:34","temp","31.42"
"08/13/2019 - 16:34","pressure","1032.00"
"08/13/2019 - 16:34","depth","0.19"
"08/13/2019 - 16:34","base_temp","24.8072"
"08/13/2019 - 16:34","batt","3.53203"
"08/13/2019 - 16:34","height","0.223155"
"08/13/2019 - 16:34","base_humid","78.206"
"08/13/2019 - 16:35","base_pressure","1009.05"
"08/13/2019 - 16:35","base_altitutde","35.2162"
"08/13/2019 - 16:35","temp","31.40"
"08/13/2019 - 16:35","pressure","1032.03"
"08/13/2019 - 16:35","depth","0.19"
"08/13/2019 - 16:35","base_temp","24.7768"
"08/13/2019 - 16:35","batt","3.53203"
"08/13/2019 - 16:35","height","0.223797"
"08/13/2019 - 16:35","base_humid","78.1279"
"08/13/2019 - 16:37","base_pressure","1009.08"
"08/13/2019 - 16:37","base_altitutde","34.7723"
"08/13/2019 - 16:37","temp","31.37"
"08/13/2019 - 16:37","pressure","1032.03"
"08/13/2019 - 16:37","depth","0.19"
"08/13/2019 - 16:37","base_temp","24.7514"
"08/13/2019 - 16:37","batt","3.53203"
"08/13/2019 - 16:37","height","0.223445"
"08/13/2019 - 16:37","base_humid","77.7443"
"08/13/2019 - 16:38","base_pressure","1009.11"
"08/13/2019 - 16:38","base_altitutde","34.4341"
"08/13/2019 - 16:38","temp","31.34"
"08/13/2019 - 16:38","pressure","1032.08"
"08/13/2019 - 16:38","depth","0.20"
"08/13/2019 - 16:38","base_temp","24.731"
"08/13/2019 - 16:38","batt","3.53203"
"08/13/2019 - 16:38","height","0.223702"
"08/13/2019 - 16:38","base_humid","78.6103"
"08/13/2019 - 16:40","base_pressure","1009.12"
"08/13/2019 - 16:40","base_altitutde","34.3495"
"08/13/2019 - 16:40","temp","31.31"
"08/13/2019 - 16:40","pressure","1032.12"
"08/13/2019 - 16:40","depth","0.20"
"08/13/2019 - 16:40","base_temp","24.6955"
"08/13/2019 - 16:40","batt","3.53203"
"08/13/2019 - 16:40","height","0.223968"
"08/13/2019 - 16:40","base_humid","78.6879"
"08/13/2019 - 16:42","base_pressure","1009.1"
"08/13/2019 - 16:42","base_altitutde","34.5398"
"08/13/2019 - 16:42","temp","31.29"
"08/13/2019 - 16:42","pressure","1032.09"
"08/13/2019 - 16:42","depth","0.20"
"08/13/2019 - 16:42","base_temp","24.6904"
"08/13/2019 - 16:42","batt","3.53203"
"08/13/2019 - 16:42","height","0.223878"
"08/13/2019 - 16:42","base_humid","78.2916"
"08/13/2019 - 16:43","base_pressure","1009.01"
"08/13/2019 - 16:43","base_altitutde","35.5016"
"08/13/2019 - 16:43","temp","31.26"
"08/13/2019 - 16:43","pressure","1032.01"
"08/13/2019 - 16:43","depth","0.19"
"08/13/2019 - 16:43","base_temp","24.6853"
"08/13/2019 - 16:43","batt","3.53525"
"08/13/2019 - 16:43","height","0.223985"
"08/13/2019 - 16:43","base_humid","78.4569"
"08/13/2019 - 16:45","base_pressure","1009.02"
"08/13/2019 - 16:45","base_altitutde","35.4276"
"08/13/2019 - 16:45","temp","31.23"
"08/13/2019 - 16:45","pressure","1032.01"
"08/13/2019 - 16:45","depth","0.19"
"08/13/2019 - 16:45","base_temp","24.665"
"08/13/2019 - 16:45","batt","3.53525"
"08/13/2019 - 16:45","height","0.223892"
"08/13/2019 - 16:45","base_humid","78.3215"
"08/13/2019 - 16:46","base_pressure","1008.99"
"08/13/2019 - 16:46","base_altitutde","35.3536"
"08/13/2019 - 16:46","temp","31.22"
"08/13/2019 - 16:46","pressure","1032.01"
"08/13/2019 - 16:46","depth","0.19"
"08/13/2019 - 16:46","base_temp","24.6549"
"08/13/2019 - 16:46","batt","3.63193"
"08/13/2019 - 16:46","height","0.22413"
"08/13/2019 - 16:46","base_humid","78.151"
"08/13/2019 - 16:48","base_pressure","1009.01"
"08/13/2019 - 16:48","base_altitutde","35.4276"
"08/13/2019 - 16:48","temp","31.19"
"08/13/2019 - 16:48","pressure","1032.04"
"08/13/2019 - 16:48","depth","0.19"
"08/13/2019 - 16:48","base_temp","24.6498"
"08/13/2019 - 16:48","batt","3.53525"
"08/13/2019 - 16:48","height","0.22427"
"08/13/2019 - 16:48","base_humid","78.5291"
"08/13/2019 - 16:49","base_pressure","1009.02"
"08/13/2019 - 16:49","base_altitutde","35.4593"
"08/13/2019 - 16:49","temp","31.17"
"08/13/2019 - 16:49","pressure","1032.06"
"08/13/2019 - 16:49","depth","0.19"
"08/13/2019 - 16:49","base_temp","24.6295"
"08/13/2019 - 16:49","batt","3.53203"
"08/13/2019 - 16:49","height","0.224372"
"08/13/2019 - 16:49","base_humid","78.8866"
"08/13/2019 - 16:51","base_pressure","1009.01"
"08/13/2019 - 16:51","base_altitutde","35.1634"
"08/13/2019 - 16:51","temp","31.14"
"08/13/2019 - 16:51","pressure","1032.08"
"08/13/2019 - 16:51","depth","0.20"
"08/13/2019 - 16:51","base_temp","24.6295"
"08/13/2019 - 16:51","batt","3.6416"
"08/13/2019 - 16:51","height","0.22467"
"08/13/2019 - 16:51","base_humid","78.0804"
"08/13/2019 - 16:56","base_pressure","1009.13"
"08/13/2019 - 16:56","base_altitutde","34.5081"
"08/13/2019 - 16:56","temp","31.05"
"08/13/2019 - 16:56","pressure","1032.10"
"08/13/2019 - 16:56","depth","0.20"
"08/13/2019 - 16:56","base_temp","24.4109"
"08/13/2019 - 16:56","batt","3.6416"
"08/13/2019 - 16:56","height","0.223647"
"08/13/2019 - 16:56","base_humid","81.4406"
"08/13/2019 - 16:57","base_pressure","1009.12"
"08/13/2019 - 16:57","base_altitutde","34.5715"
"08/13/2019 - 16:57","temp","31.04"
"08/13/2019 - 16:57","pressure","1032.15"
"08/13/2019 - 16:57","depth","0.20"
"08/13/2019 - 16:57","base_temp","24.4109"
"08/13/2019 - 16:57","batt","3.53525"
"08/13/2019 - 16:57","height","0.224251"
"08/13/2019 - 16:57","base_humid","81.9174"
"08/13/2019 - 16:58","base_pressure","1009.14"
"08/13/2019 - 16:58","base_altitutde","34.3495"
"08/13/2019 - 16:58","temp","31.02"
"08/13/2019 - 16:58","pressure","1032.13"
"08/13/2019 - 16:58","depth","0.20"
"08/13/2019 - 16:58","base_temp","24.4008"
"08/13/2019 - 16:58","batt","3.53848"
"08/13/2019 - 16:58","height","0.223878"
"08/13/2019 - 16:58","base_humid","82.1711"
"08/13/2019 - 17:06","base_pressure","1009.24"
"08/13/2019 - 17:06","base_altitutde","33.4617"
"08/13/2019 - 17:06","temp","30.92"
"08/13/2019 - 17:06","pressure","1032.30"
"08/13/2019 - 17:06","depth","0.20"
"08/13/2019 - 17:06","base_temp","24.1568"
"08/13/2019 - 17:06","batt","3.53848"
"08/13/2019 - 17:06","height","0.224591"
"08/13/2019 - 17:06","base_humid","82.6927"
"08/13/2019 - 17:21","base_pressure","1009.31"
"08/13/2019 - 17:21","base_altitutde","32.9016"
"08/13/2019 - 17:21","temp","30.68"
"08/13/2019 - 17:21","pressure","1032.39"
"08/13/2019 - 17:21","depth","0.20"
"08/13/2019 - 17:21","base_temp","23.9029"
"08/13/2019 - 17:21","batt","3.54814"
"08/13/2019 - 17:21","height","0.224769"
"08/13/2019 - 17:21","base_humid","82.6682"
"08/13/2019 - 17:22","base_pressure","1009.34"
"08/13/2019 - 17:22","base_altitutde","32.5634"
"08/13/2019 - 17:22","temp","30.65"
"08/13/2019 - 17:22","pressure","1032.38"
"08/13/2019 - 17:22","depth","0.20"
"08/13/2019 - 17:22","base_temp","23.8826"
"08/13/2019 - 17:22","batt","3.54814"
"08/13/2019 - 17:22","height","0.224361"
"08/13/2019 - 17:22","base_humid","83.1367"
"08/13/2019 - 17:24","base_pressure","1009.35"
"08/13/2019 - 17:24","base_altitutde","32.3837"
"08/13/2019 - 17:24","temp","30.63"
"08/13/2019 - 17:24","pressure","1032.44"
"08/13/2019 - 17:24","depth","0.20"
"08/13/2019 - 17:24","base_temp","23.8775"
"08/13/2019 - 17:24","batt","3.54814"
"08/13/2019 - 17:24","height","0.224805"
"08/13/2019 - 17:24","base_humid","83.665"
"08/13/2019 - 17:26","base_pressure","1009.35"
"08/13/2019 - 17:26","base_altitutde","32.5528"
"08/13/2019 - 17:26","temp","30.61"
"08/13/2019 - 17:26","pressure","1032.45"
"08/13/2019 - 17:26","depth","0.20"
"08/13/2019 - 17:26","base_temp","23.8623"
"08/13/2019 - 17:26","batt","3.54814"
"08/13/2019 - 17:26","height","0.224969"
"08/13/2019 - 17:26","base_humid","83.6098"
"08/13/2019 - 17:27","base_pressure","1009.27"
"08/13/2019 - 17:27","base_altitutde","33.1447"
"08/13/2019 - 17:27","temp","30.58"
"08/13/2019 - 17:27","pressure","1032.43"
"08/13/2019 - 17:27","depth","0.20"
"08/13/2019 - 17:27","base_temp","23.8471"
"08/13/2019 - 17:27","batt","3.54814"
"08/13/2019 - 17:27","height","0.225542"
"08/13/2019 - 17:27","base_humid","83.6003"
"08/13/2019 - 17:29","base_pressure","1009.25"
"08/13/2019 - 17:29","base_altitutde","33.1552"
"08/13/2019 - 17:29","temp","30.56"
"08/13/2019 - 17:29","pressure","1032.42"
"08/13/2019 - 17:29","depth","0.20"
"08/13/2019 - 17:29","base_temp","23.8369"
"08/13/2019 - 17:29","batt","3.54814"
"08/13/2019 - 17:29","height","0.225609"
"08/13/2019 - 17:29","base_humid","83.6746"
"08/13/2019 - 17:30","base_pressure","1009.25"
"08/13/2019 - 17:30","base_altitutde","33.5674"
"08/13/2019 - 17:30","temp","30.53"
"08/13/2019 - 17:30","pressure","1032.41"
"08/13/2019 - 17:30","depth","0.20"
"08/13/2019 - 17:30","base_temp","23.8623"
"08/13/2019 - 17:30","batt","3.55137"
"08/13/2019 - 17:30","height","0.22553"
"08/13/2019 - 17:30","base_humid","83.805"
"08/13/2019 - 17:32","base_pressure","1009.23"
"08/13/2019 - 17:32","base_altitutde","33.8105"
"08/13/2019 - 17:32","temp","30.51"
"08/13/2019 - 17:32","pressure","1032.34"
"08/13/2019 - 17:32","depth","0.20"
"08/13/2019 - 17:32","base_temp","23.8623"
"08/13/2019 - 17:32","batt","3.55137"
"08/13/2019 - 17:32","height","0.225024"
"08/13/2019 - 17:32","base_humid","83.943"
"08/13/2019 - 17:33","base_pressure","1009.23"
"08/13/2019 - 17:33","base_altitutde","33.6626"
"08/13/2019 - 17:33","temp","30.48"
"08/13/2019 - 17:33","pressure","1032.33"
"08/13/2019 - 17:33","depth","0.20"
"08/13/2019 - 17:33","base_temp","23.8623"
"08/13/2019 - 17:33","batt","3.54814"
"08/13/2019 - 17:33","height","0.224891"
"08/13/2019 - 17:33","base_humid","84.2228"
"08/13/2019 - 17:35","base_pressure","1009.24"
"08/13/2019 - 17:35","base_altitutde","33.6203"
"08/13/2019 - 17:35","temp","30.46"
"08/13/2019 - 17:35","pressure","1032.31"
"08/13/2019 - 17:35","depth","0.20"
"08/13/2019 - 17:35","base_temp","23.8471"
"08/13/2019 - 17:35","batt","3.55137"
"08/13/2019 - 17:35","height","0.224672"
"08/13/2019 - 17:35","base_humid","84.4807"
"08/13/2019 - 17:37","base_pressure","1009.21"
"08/13/2019 - 17:37","base_altitutde","33.7471"
"08/13/2019 - 17:37","temp","30.46"
"08/13/2019 - 17:37","pressure","1032.35"
"08/13/2019 - 17:37","depth","0.20"
"08/13/2019 - 17:37","base_temp","23.8826"
"08/13/2019 - 17:37","batt","3.51914"
"08/13/2019 - 17:37","height","0.22535"
"08/13/2019 - 17:37","base_humid","84.809"
"08/13/2019 - 17:41","base_pressure","1009.26"
"08/13/2019 - 17:41","base_altitutde","33.5569"
"08/13/2019 - 17:41","temp","29.86"
"08/13/2019 - 17:41","pressure","1019.73"
"08/13/2019 - 17:41","depth","0.07"
"08/13/2019 - 17:41","base_temp","23.8318"
"08/13/2019 - 17:41","batt","3.62226"
"08/13/2019 - 17:41","height","0.101984"
"08/13/2019 - 17:41","base_humid","84.6292"
"08/13/2019 - 17:42","base_pressure","1009.28"
"08/13/2019 - 17:42","base_altitutde","32.9967"
"08/13/2019 - 17:42","temp","28.65"
"08/13/2019 - 17:42","pressure","1019.62"
"08/13/2019 - 17:42","depth","0.07"
"08/13/2019 - 17:42","base_temp","23.8623"
"08/13/2019 - 17:42","batt","3.58681"
"08/13/2019 - 17:42","height","0.100702"
"08/13/2019 - 17:42","base_humid","85.0231"
"08/13/2019 - 17:44","base_pressure","1009.4"
"08/13/2019 - 17:44","base_altitutde","31.8975"
"08/13/2019 - 17:44","temp","27.19"
"08/13/2019 - 17:44","pressure","1020.06"
"08/13/2019 - 17:44","depth","0.07"
"08/13/2019 - 17:44","base_temp","23.8928"
"08/13/2019 - 17:44","batt","3.55459"
"08/13/2019 - 17:44","height","0.103836"
"08/13/2019 - 17:44","base_humid","84.5864"
"08/13/2019 - 17:46","base_pressure","1009.38"
"08/13/2019 - 17:46","base_altitutde","32.0878"
"08/13/2019 - 17:46","temp","24.89"
"08/13/2019 - 17:46","pressure","1019.48"
"08/13/2019 - 17:46","depth","0.07"
"08/13/2019 - 17:46","base_temp","23.8826"
"08/13/2019 - 17:46","batt","3.56426"
"08/13/2019 - 17:46","height","0.0983084"
"08/13/2019 - 17:46","base_humid","84.8033"
"08/13/2019 - 17:47","base_pressure","1009.42"
"08/13/2019 - 17:47","base_altitutde","32.1195"
"08/13/2019 - 17:47","temp","24.42"
"08/13/2019 - 17:47","pressure","1107.58"
"08/13/2019 - 17:47","depth","0.97"
"08/13/2019 - 17:47","base_temp","23.8928"
"08/13/2019 - 17:47","batt","3.55137"
"08/13/2019 - 17:47","height","0.955837"
"08/13/2019 - 17:47","base_humid","84.8633"
"08/13/2019 - 17:49","base_pressure","1009.5"
"08/13/2019 - 17:49","base_altitutde","31.517"
"08/13/2019 - 17:49","temp","24.28"
"08/13/2019 - 17:49","pressure","1160.17"
"08/13/2019 - 17:49","depth","1.51"
"08/13/2019 - 17:49","base_temp","23.8826"
"08/13/2019 - 17:49","batt","3.55781"
"08/13/2019 - 17:49","height","1.46721"
"08/13/2019 - 17:49","base_humid","84.6673"
"08/13/2019 - 17:50","base_pressure","1009.57"
"08/13/2019 - 17:50","base_altitutde","30.7455"
"08/13/2019 - 17:50","temp","24.27"
"08/13/2019 - 17:50","pressure","1146.55"
"08/13/2019 - 17:50","depth","1.37"
"08/13/2019 - 17:50","base_temp","23.8826"
"08/13/2019 - 17:50","batt","3.5707"
"08/13/2019 - 17:50","height","1.33388"
"08/13/2019 - 17:50","base_humid","84.4322"
"08/13/2019 - 17:52","base_pressure","1009.58"
"08/13/2019 - 17:52","base_altitutde","30.6821"
"08/13/2019 - 17:52","temp","24.20"
"08/13/2019 - 17:52","pressure","1148.16"
"08/13/2019 - 17:52","depth","1.38"
"08/13/2019 - 17:52","base_temp","23.8725"
"08/13/2019 - 17:52","batt","3.56426"
"08/13/2019 - 17:52","height","1.34946"
"08/13/2019 - 17:52","base_humid","84.3503"
"08/13/2019 - 17:53","base_pressure","1009.44"
"08/13/2019 - 17:53","base_altitutde","31.6016"
"08/13/2019 - 17:53","temp","24.20"
"08/13/2019 - 17:53","pressure","1147.36"
"08/13/2019 - 17:53","depth","1.37"
"08/13/2019 - 17:53","base_temp","23.908"
"08/13/2019 - 17:53","batt","3.56748"
"08/13/2019 - 17:53","height","1.34304"
"08/13/2019 - 17:53","base_humid","85.0488"
"08/13/2019 - 17:54","base_pressure","1009.4"
"08/13/2019 - 17:54","base_altitutde","32.1195"
"08/13/2019 - 17:54","temp","24.20"
"08/13/2019 - 17:54","pressure","1147.22"
"08/13/2019 - 17:54","depth","1.37"
"08/13/2019 - 17:54","base_temp","23.9436"
"08/13/2019 - 17:54","batt","3.55781"
"08/13/2019 - 17:54","height","1.34206"
"08/13/2019 - 17:54","base_humid","84.5626"
"08/13/2019 - 17:56","base_pressure","1009.39"
"08/13/2019 - 17:56","base_altitutde","32.1618"
"08/13/2019 - 17:56","temp","24.20"
"08/13/2019 - 17:56","pressure","1147.37"
"08/13/2019 - 17:56","depth","1.37"
"08/13/2019 - 17:56","base_temp","24.0146"
"08/13/2019 - 17:56","batt","3.57715"
"08/13/2019 - 17:56","height","1.3436"
"08/13/2019 - 17:56","base_humid","84.7311"
"08/13/2019 - 17:57","base_pressure","1009.37"
"08/13/2019 - 17:57","base_altitutde","32.4683"
"08/13/2019 - 17:57","temp","24.20"
"08/13/2019 - 17:57","pressure","1147.51"
"08/13/2019 - 17:57","depth","1.38"
"08/13/2019 - 17:57","base_temp","24.0603"
"08/13/2019 - 17:57","batt","3.5707"
"08/13/2019 - 17:57","height","1.34516"
"08/13/2019 - 17:57","base_humid","84.8072"
"08/13/2019 - 17:59","base_pressure","1009.44"
"08/13/2019 - 17:59","base_altitutde","31.9187"
"08/13/2019 - 17:59","temp","24.21"
"08/13/2019 - 17:59","pressure","1147.77"
"08/13/2019 - 17:59","depth","1.38"
"08/13/2019 - 17:59","base_temp","24.0959"
"08/13/2019 - 17:59","batt","3.5707"
"08/13/2019 - 17:59","height","1.34704"
"08/13/2019 - 17:59","base_humid","84.3102"
"08/13/2019 - 18:00","base_pressure","1009.49"
"08/13/2019 - 18:00","base_altitutde","31.2845"
"08/13/2019 - 18:00","temp","24.20"
"08/13/2019 - 18:00","pressure","1148.39"
"08/13/2019 - 18:00","depth","1.38"
"08/13/2019 - 18:00","base_temp","24.1875"
"08/13/2019 - 18:00","batt","3.5707"
"08/13/2019 - 18:00","height","1.35256"
"08/13/2019 - 18:00","base_humid","84.7368"
"08/13/2019 - 18:01","base_pressure","1009.58"
"08/13/2019 - 18:01","base_altitutde","30.7878"
"08/13/2019 - 18:01","temp","24.20"
"08/13/2019 - 18:01","pressure","1148.75"
"08/13/2019 - 18:01","depth","1.39"
"08/13/2019 - 18:01","base_temp","24.1672"
"08/13/2019 - 18:01","batt","3.55781"
"08/13/2019 - 18:01","height","1.35521"
"08/13/2019 - 18:01","base_humid","83.9263"
"08/13/2019 - 18:02","base_pressure","1009.69"
"08/13/2019 - 18:02","base_altitutde","29.7309"
"08/13/2019 - 18:02","temp","24.20"
"08/13/2019 - 18:02","pressure","1149.22"
"08/13/2019 - 18:02","depth","1.39"
"08/13/2019 - 18:02","base_temp","24.2586"
"08/13/2019 - 18:02","batt","3.56103"
"08/13/2019 - 18:02","height","1.35871"
"08/13/2019 - 18:02","base_humid","84.4054"
"08/13/2019 - 18:17","base_pressure","1009.3"
"08/13/2019 - 18:17","base_altitutde","32.8487"
"08/13/2019 - 18:17","temp","24.21"
"08/13/2019 - 18:17","pressure","1156.31"
"08/13/2019 - 18:17","depth","1.47"
"08/13/2019 - 18:17","base_temp","24.6346"
"08/13/2019 - 18:17","batt","3.59004"
"08/13/2019 - 18:17","height","1.43149"
"08/13/2019 - 18:17","base_humid","82.9815"
"08/13/2019 - 18:19","base_pressure","1009.32"
"08/13/2019 - 18:19","base_altitutde","32.5105"
"08/13/2019 - 18:19","temp","24.23"
"08/13/2019 - 18:19","pressure","1157.16"
"08/13/2019 - 18:19","depth","1.47"
"08/13/2019 - 18:19","base_temp","24.6498"
"08/13/2019 - 18:19","batt","3.59004"
"08/13/2019 - 18:19","height","1.43965"
"08/13/2019 - 18:19","base_humid","82.2536"
"08/13/2019 - 18:20","base_pressure","1009.34"
"08/13/2019 - 18:20","base_altitutde","32.8804"
"08/13/2019 - 18:20","temp","24.23"
"08/13/2019 - 18:20","pressure","1158.12"
"08/13/2019 - 18:20","depth","1.48"
"08/13/2019 - 18:20","base_temp","24.6549"
"08/13/2019 - 18:20","batt","3.58359"
"08/13/2019 - 18:20","height","1.44879"
"08/13/2019 - 18:20","base_humid","81.8528"
"08/13/2019 - 18:22","base_pressure","1009.29"
"08/13/2019 - 18:22","base_altitutde","32.6691"
"08/13/2019 - 18:22","temp","24.24"
"08/13/2019 - 18:22","pressure","1158.63"
"08/13/2019 - 18:22","depth","1.49"
"08/13/2019 - 18:22","base_temp","24.6752"
"08/13/2019 - 18:22","batt","3.5707"
"08/13/2019 - 18:22","height","1.4542"
"08/13/2019 - 18:22","base_humid","82.0855"
"08/13/2019 - 18:23","base_pressure","1009.34"
"08/13/2019 - 18:23","base_altitutde","32.8065"
"08/13/2019 - 18:23","temp","24.21"
"08/13/2019 - 18:23","pressure","1159.46"
"08/13/2019 - 18:23","depth","1.50"
"08/13/2019 - 18:23","base_temp","24.6853"
"08/13/2019 - 18:23","batt","3.58359"
"08/13/2019 - 18:23","height","1.46181"
"08/13/2019 - 18:23","base_humid","82.3059"
"08/13/2019 - 18:25","base_pressure","1009.37"
"08/13/2019 - 18:25","base_altitutde","32.5422"
"08/13/2019 - 18:25","temp","24.20"
"08/13/2019 - 18:25","pressure","1159.78"
"08/13/2019 - 18:25","depth","1.50"
"08/13/2019 - 18:25","base_temp","24.7057"
"08/13/2019 - 18:25","batt","3.56748"
"08/13/2019 - 18:25","height","1.46462"
"08/13/2019 - 18:25","base_humid","82.2399"
"08/13/2019 - 18:26","base_pressure","1009.41"
"08/13/2019 - 18:26","base_altitutde","32.0455"
"08/13/2019 - 18:26","temp","24.19"
"08/13/2019 - 18:26","pressure","1160.22"
"08/13/2019 - 18:26","depth","1.51"
"08/13/2019 - 18:26","base_temp","24.7209"
"08/13/2019 - 18:26","batt","3.59004"
"08/13/2019 - 18:26","height","1.46858"
"08/13/2019 - 18:26","base_humid","81.9354"
"08/13/2019 - 18:28","base_pressure","1009.41"
"08/13/2019 - 18:28","base_altitutde","32.0244"
"08/13/2019 - 18:28","temp","24.20"
"08/13/2019 - 18:28","pressure","1160.61"
"08/13/2019 - 18:28","depth","1.51"
"08/13/2019 - 18:28","base_temp","24.7463"
"08/13/2019 - 18:28","batt","3.58359"
"08/13/2019 - 18:28","height","1.47236"
"08/13/2019 - 18:28","base_humid","81.9038"
"08/13/2019 - 18:30","base_pressure","1009.36"
"08/13/2019 - 18:30","base_altitutde","32.3203"
"08/13/2019 - 18:30","temp","24.22"
"08/13/2019 - 18:30","pressure","1160.61"
"08/13/2019 - 18:30","depth","1.51"
"08/13/2019 - 18:30","base_temp","24.7615"
"08/13/2019 - 18:30","batt","3.55459"
"08/13/2019 - 18:30","height","1.4728"
"08/13/2019 - 18:30","base_humid","82.2157"
"08/13/2019 - 18:45","base_pressure","1009.12"
"08/13/2019 - 18:45","base_altitutde","34.6561"
"08/13/2019 - 18:45","temp","24.25"
"08/13/2019 - 18:45","pressure","1167.69"
"08/13/2019 - 18:45","depth","1.58"
"08/13/2019 - 18:45","base_temp","24.9191"
"08/13/2019 - 18:45","batt","3.54492"
"08/13/2019 - 18:45","height","1.5441"
"08/13/2019 - 18:45","base_humid","81.3059"
"08/13/2019 - 18:46","base_pressure","1009.09"
"08/13/2019 - 18:46","base_altitutde","34.7089"
"08/13/2019 - 18:46","temp","24.24"
"08/13/2019 - 18:46","pressure","1168.26"
"08/13/2019 - 18:46","depth","1.59"
"08/13/2019 - 18:46","base_temp","24.9395"
"08/13/2019 - 18:46","batt","3.55137"
"08/13/2019 - 18:46","height","1.54991"
"08/13/2019 - 18:46","base_humid","81.4232"
"08/13/2019 - 18:48","base_pressure","1009.1"
"08/13/2019 - 18:48","base_altitutde","34.6032"
"08/13/2019 - 18:48","temp","24.24"
"08/13/2019 - 18:48","pressure","1168.40"
"08/13/2019 - 18:48","depth","1.59"
"08/13/2019 - 18:48","base_temp","24.9801"
"08/13/2019 - 18:48","batt","3.53525"
"08/13/2019 - 18:48","height","1.55122"
"08/13/2019 - 18:48","base_humid","81.6406"
"08/13/2019 - 18:49","base_pressure","1009.09"
"08/13/2019 - 18:49","base_altitutde","34.9097"
"08/13/2019 - 18:49","temp","24.24"
"08/13/2019 - 18:49","pressure","1168.38"
"08/13/2019 - 18:49","depth","1.59"
"08/13/2019 - 18:49","base_temp","24.9902"
"08/13/2019 - 18:49","batt","3.55459"
"08/13/2019 - 18:49","height","1.55112"
"08/13/2019 - 18:49","base_humid","81.6721"
"08/13/2019 - 18:51","base_pressure","1009.13"
"08/13/2019 - 18:51","base_altitutde","34.5927"
"08/13/2019 - 18:51","temp","24.24"
"08/13/2019 - 18:51","pressure","1168.34"
"08/13/2019 - 18:51","depth","1.59"
"08/13/2019 - 18:51","base_temp","25.0105"
"08/13/2019 - 18:51","batt","3.55781"
"08/13/2019 - 18:51","height","1.55033"
"08/13/2019 - 18:51","base_humid","81.3558"
"08/13/2019 - 18:53","base_pressure","1009.18"
"08/13/2019 - 18:53","base_altitutde","34.191"
"08/13/2019 - 18:53","temp","24.25"
"08/13/2019 - 18:53","pressure","1168.11"
"08/13/2019 - 18:53","depth","1.59"
"08/13/2019 - 18:53","base_temp","25.0461"
"08/13/2019 - 18:53","batt","3.53525"
"08/13/2019 - 18:53","height","1.54761"
"08/13/2019 - 18:53","base_humid","81.4711"
"08/13/2019 - 18:54","base_pressure","1009.21"
"08/13/2019 - 18:54","base_altitutde","33.7154"
"08/13/2019 - 18:54","temp","24.25"
"08/13/2019 - 18:54","pressure","1168.82"
"08/13/2019 - 18:54","depth","1.59"
"08/13/2019 - 18:54","base_temp","25.0613"
"08/13/2019 - 18:54","batt","3.54492"
"08/13/2019 - 18:54","height","1.55418"
"08/13/2019 - 18:54","base_humid","81.8444"
"08/13/2019 - 18:56","base_pressure","1009.16"
"08/13/2019 - 18:56","base_altitutde","33.8"
"08/13/2019 - 18:56","temp","24.25"
"08/13/2019 - 18:56","pressure","1169.14"
"08/13/2019 - 18:56","depth","1.60"
"08/13/2019 - 18:56","base_temp","25.0766"
"08/13/2019 - 18:56","batt","3.54492"
"08/13/2019 - 18:56","height","1.55782"
"08/13/2019 - 18:56","base_humid","81.1843"
"08/13/2019 - 18:57","base_pressure","1009.15"
"08/13/2019 - 18:57","base_altitutde","33.8634"
"08/13/2019 - 18:57","temp","24.26"
"08/13/2019 - 18:57","pressure","1169.39"
"08/13/2019 - 18:57","depth","1.60"
"08/13/2019 - 18:57","base_temp","25.0715"
"08/13/2019 - 18:57","batt","3.54492"
"08/13/2019 - 18:57","height","1.56036"
"08/13/2019 - 18:57","base_humid","80.9541"
"08/13/2019 - 18:59","base_pressure","1009.17"
"08/13/2019 - 18:59","base_altitutde","33.8634"
"08/13/2019 - 18:59","temp","24.26"
"08/13/2019 - 18:59","pressure","1169.61"
"08/13/2019 - 18:59","depth","1.60"
"08/13/2019 - 18:59","base_temp","25.0969"
"08/13/2019 - 18:59","batt","3.53848"
"08/13/2019 - 18:59","height","1.56227"
"08/13/2019 - 18:59","base_humid","81.4325"
"08/13/2019 - 19:01","base_pressure","1009.24"
"08/13/2019 - 19:01","base_altitutde","33.4935"
"08/13/2019 - 19:01","temp","24.27"
"08/13/2019 - 19:01","pressure","1170.26"
"08/13/2019 - 19:01","depth","1.61"
"08/13/2019 - 19:01","base_temp","25.102"
"08/13/2019 - 19:01","batt","3.53848"
"08/13/2019 - 19:01","height","1.56792"
"08/13/2019 - 19:01","base_humid","81.314"
"08/13/2019 - 19:02","base_pressure","1009.27"
"08/13/2019 - 19:02","base_altitutde","33.3032"
"08/13/2019 - 19:02","temp","24.27"
"08/13/2019 - 19:02","pressure","1170.77"
"08/13/2019 - 19:02","depth","1.61"
"08/13/2019 - 19:02","base_temp","25.1121"
"08/13/2019 - 19:02","batt","3.53848"
"08/13/2019 - 19:02","height","1.57267"
